id	name	namespace	UPS1_mean	UPS2_mean	UPS1_01	UPS1_02	UPS1_03	UPS1_04	UPS2_01	UPS2_02	UPS2_03	UPS2_04	UPS1_01_n_peptide	UPS1_02_n_peptide	UPS1_03_n_peptide	UPS1_04_n_peptide	UPS2_01_n_peptide	UPS2_02_n_peptide	UPS2_03_n_peptide	UPS2_04_n_peptide	UPS1_01_n_samp_children	UPS1_02_n_samp_children	UPS1_03_n_samp_children	UPS1_04_n_samp_children	UPS2_01_n_samp_children	UPS2_02_n_samp_children	UPS2_03_n_samp_children	UPS2_04_n_samp_children
GO:0031669	cellular response to nutrient levels	biological_process	33.144118675539644	33.791036107584404	33.34034595617909	33.05244957743557	33.152534867164086	33.00808011477763	33.75663485912979	33.96306735805107	33.724070876813826	33.70525683217407	172.0	181.0	160.0	180.0	179.0	166.0	174.0	170.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0031838	haptoglobin-hemoglobin complex	cellular_component	28.061270718919943	29.669679504041248	28.096000716876	27.858408299146816	28.405607087529564	27.804989060500677	29.848847513901006	29.23941270753001	29.603740603478634	29.89658419600854	6.0	6.0	5.0	4.0	6.0	5.0	6.0	6.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0031903	microbody membrane	cellular_component	31.27619572713343	30.289474765543297	31.42625972360038	31.07448195170119	31.546919980013765	30.98009543745919	30.25625746678855	30.47697815516438	30.252119746069198	30.15266839572624	35.0	36.0	35.0	33.0	33.0	32.0	30.0	27.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0031907	microbody lumen	cellular_component	25.240547852352897	25.442209719028565	25.169107484415733	25.343551382026753	25.185738124992394	25.257164153163206	25.46187045399954	25.36093104470919	25.454255365784636	25.48859608498035	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0031935	regulation of chromatin silencing	biological_process	NA	26.343821748381572	NA	NA	NA	NA	27.288371259827446	NA	22.614762914252097	NA	NA	NA	NA	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	1.0	NA	1.0	NA
GO:0031956	medium-chain fatty acid-CoA ligase activity	molecular_function	26.719832299051486	26.84452503104096	26.875337614002284	26.634343658522734	25.97690118932264	27.14872390965354	26.604757730584858	26.750658296232743	26.421272177438997	27.40070309477805	13.0	17.0	10.0	14.0	17.0	11.0	14.0	14.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0031965	nuclear membrane	cellular_component	26.49044592484078	25.319746722153162	26.509156047324023	26.557486959737073	26.793086627920715	25.988146756406046	25.35547739787236	25.83087696621086	24.956359289898387	24.947205299248147	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0031966	mitochondrial membrane	cellular_component	31.23158392990168	31.030219893003924	31.34882796093982	31.15963694069464	31.287449354479232	31.11833451858634	31.31873548344771	30.99726228350903	30.97319301501187	30.778611672849188	57.0	61.0	50.0	55.0	60.0	57.0	59.0	55.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0031967	organelle envelope	cellular_component	26.63024550012324	26.45150409908231	27.116486764431208	26.810741003463058	26.406336526781974	25.916402957412352	26.453987053568493	26.455138767181907	26.092194858428044	26.73390499402574	4.0	4.0	3.0	4.0	4.0	4.0	3.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0031968	organelle outer membrane	cellular_component	21.359326222520327	21.589587044997426	22.111048383755435	21.532520286554874	18.573047501248038	21.42101516134858	21.52214739324621	21.82523238462162	21.368176065847507	21.60467120983349	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0031969	chloroplast membrane	cellular_component	20.748951190328416	20.521056472028036	21.76338470490673	21.141635043115386	18.54541301991278	19.596795887661937	20.45081497552552	19.734981687125032	20.998673440159102	20.625607770286777	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0031970	organelle envelope lumen	cellular_component	30.126103137284215	29.606116583312758	29.966559676664172	30.16446470874129	30.20491530641697	30.156928841516407	29.599370958734017	29.577650016664016	29.49989333864085	29.737292517661203	24.0	24.0	23.0	24.0	18.0	18.0	15.0	17.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0031974	membrane-enclosed lumen	cellular_component	33.01437115272744	32.91019867018297	33.03417258638115	33.02839004004384	32.95321329115833	33.039996748675115	32.963377546843574	32.894399650692776	32.802340691298745	32.97422324520336	169.0	168.0	148.0	170.0	146.0	135.0	140.0	137.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0031975	envelope	cellular_component	26.63024550012324	26.45150409908231	27.116486764431208	26.810741003463058	26.406336526781974	25.916402957412352	26.453987053568493	26.455138767181907	26.092194858428044	26.73390499402574	4.0	4.0	3.0	4.0	4.0	4.0	3.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0031976	plastid thylakoid	cellular_component	24.335609067488505	24.377468806679975	24.06168396662495	24.37542196589403	24.327268277407917	24.538143277398095	24.604976995368528	24.062925573150686	24.31053653270836	24.475642615174834	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0031982	vesicle	cellular_component	32.45884802728019	31.735069582198896	32.6393367187716	32.36958926430808	32.46482024359469	32.342591619805226	31.647638087177647	31.992827095243502	31.625233628790077	31.64040635467101	78.0	85.0	82.0	75.0	57.0	54.0	50.0	51.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0031983	vesicle lumen	cellular_component	29.319859200814967	30.396216347247666	29.395996617760236	29.335295937282538	29.045442496512194	29.468163733402537	30.35851670978683	30.344719525067646	30.308634678229968	30.55940499713562	7.0	8.0	6.0	8.0	8.0	8.0	8.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0031984	organelle subcompartment	cellular_component	24.762652429319562	24.66693329522764	24.78502169849319	24.955013286464702	24.42390411832537	24.834435562088277	24.911619321874827	24.600788738777176	24.504072067833274	24.618112422118475	3.0	3.0	2.0	2.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0031992	energy transducer activity	molecular_function	22.998160654003573	22.422633100401	22.758964890522982	23.11401156099824	22.708266323592074	23.321480670220744	23.313671591025773	20.57375315768048	22.295735517472767	22.351792239693342	2.0	3.0	2.0	3.0	3.0	2.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032006	regulation of TOR signaling	biological_process	25.639603425415135	25.369233103940072	25.72194375288927	25.99042990193319	26.18430069179436	23.3691217154685	26.034693179085696	21.840849056423163	25.51532175389838	25.65693505396069	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032008	positive regulation of TOR signaling	biological_process	25.639603425415135	25.369233103940072	25.72194375288927	25.99042990193319	26.18430069179436	23.3691217154685	26.034693179085696	21.840849056423163	25.51532175389838	25.65693505396069	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032012	regulation of ARF protein signal transduction	biological_process	27.189043329350632	26.55228284600216	27.49523977522999	27.039851807628853	27.31332792188564	26.815405133347895	21.814923903083404	26.974359665859318	26.67203068217269	27.171564701451864	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032020	ISG15-protein conjugation	biological_process	27.345964269508432	21.71513733237637	27.303763875643494	27.57112777061392	26.3249543971817	27.797132012551334	20.622619357649953	22.624254913221016	21.107067219560918	21.710929376425003	6.0	6.0	5.0	6.0	3.0	3.0	3.0	3.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032024	positive regulation of insulin secretion	biological_process	27.981277726804578	24.01147912377707	27.9111133089388	27.94363093096451	27.85573626495814	28.19112764782522	24.249504949637714	23.535044323953887	24.213132061922682	23.940293564073876	6.0	7.0	5.0	7.0	5.0	4.0	5.0	6.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032025	response to cobalt ion	biological_process	25.778808288442644	26.0040894539883	25.885826030047138	25.629865234135647	25.05419355699822	26.28055901946768	25.602448509733666	26.307323790994197	25.965035305611252	26.054838826542728	4.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032026	response to magnesium ion	biological_process	25.60467390318893	26.330333938975	26.404483199472025	25.794831012421863	25.418050051294838	23.543262484849063	25.686302084185055	26.236525625060914	26.262178262332508	26.885340549007175	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032040	small-subunit processome	cellular_component	27.018003104913078	26.3710897845827	27.80075017874758	26.524167211057605	26.14803247334177	27.04982728643138	27.246326533508583	24.842615541058887	26.062244590869504	26.387956116465727	3.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032048	cardiolipin metabolic process	biological_process	27.875208144812266	27.93909741173615	28.103104374554366	27.830855679743497	27.602214226884605	27.92002019817325	28.01381191305608	28.201519419495188	27.70366272898353	27.783768502462827	29.0	34.0	22.0	31.0	33.0	26.0	28.0	27.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032049	cardiolipin biosynthetic process	biological_process	27.875208144812266	27.93909741173615	28.103104374554366	27.830855679743497	27.602214226884605	27.92002019817325	28.01381191305608	28.201519419495188	27.70366272898353	27.783768502462827	29.0	34.0	22.0	31.0	33.0	26.0	28.0	27.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032055	negative regulation of translation in response to stress	biological_process	25.6155908368465	26.12762382829084	23.162332055760352	26.015819369493634	26.829490007932144	23.125929595356432	25.6441421582627	26.686409409640994	24.431853722531493	26.715499551956096	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032069	regulation of nuclease activity	biological_process	29.931936508048018	30.018242873066626	30.156534575204855	29.81667691324564	30.10171790201466	29.579838806928706	29.822402333572427	30.342647204422875	29.78618382820857	30.051570319085418	41.0	38.0	41.0	41.0	44.0	38.0	41.0	38.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0032074	negative regulation of nuclease activity	biological_process	28.362572037532935	28.514967558407314	28.58884118390696	28.24620649738263	28.534598531612428	28.006050495943292	28.24762858852831	28.982128628859584	28.211543314404064	28.480565012399957	14.0	13.0	14.0	14.0	15.0	13.0	14.0	13.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032091	negative regulation of protein binding	biological_process	23.994245326995266	19.660299568442213	23.629026340843104	23.85036100336384	NA	24.39321943077623	20.001183112314067	19.226344022460452	19.650511700098495	NA	1.0	1.0	NA	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032101	regulation of response to external stimulus	biological_process	30.470744781337977	27.297944845446867	30.452341893961993	30.59492643429525	30.38060513235521	30.44652719400536	27.191035129185313	27.269811057218682	27.817546084172054	26.69230099336924	70.0	76.0	58.0	75.0	53.0	46.0	47.0	44.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0
GO:0032102	negative regulation of response to external stimulus	biological_process	26.83807941291133	26.136686540151636	26.705127180451385	26.747624944156545	26.000857802223234	27.50627965577686	26.042477879266432	26.035418664353926	26.72588457132429	25.46228118906485	20.0	23.0	17.0	22.0	20.0	17.0	16.0	15.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0
GO:0032120	ascospore-type prospore membrane assembly	biological_process	19.51815666762013	18.826832900198024	19.85107288843253	19.084617576498182	NA	NA	18.826832900198024	NA	NA	NA	1.0	1.0	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032126	eisosome	cellular_component	23.3810304897508	23.46415200566249	23.87678651991781	23.6617249418632	21.0064283573652	23.622665081219317	23.767964081011165	22.41585952266459	23.506130317700975	23.789001154827368	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032147	activation of protein kinase activity	biological_process	26.807424300617583	25.812042003806166	27.56681580629278	27.138295061340237	23.443408113338855	26.736952312353647	26.105192657114973	23.388301111229087	25.969292993735426	26.370950497143767	3.0	3.0	3.0	3.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0
GO:0032148	activation of protein kinase B activity	biological_process	25.03449303424226	NA	26.06464869097359	25.018744274479367	22.81194503872846	24.627798326992494	NA	NA	NA	NA	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032150	ubiquinone biosynthetic process from chorismate	biological_process	22.9106656265548	22.823104552915247	23.38031419449296	23.310349109444406	23.034281132134886	20.635212693174566	23.153072818446848	22.703598563553047	22.786598755546628	22.58438626591586	1.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032153	cell division site	cellular_component	30.817853259443833	30.81397075918268	30.952165139669713	30.727483675424654	30.863385855802875	30.714837433952358	30.85756873330649	30.895223400939095	30.705336466331172	30.790579436718094	105.0	110.0	91.0	107.0	111.0	92.0	105.0	102.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032182	ubiquitin-like protein binding	molecular_function	23.494070068585174	19.637027744959145	24.08615902844921	23.51982205161057	24.036825505567577	17.68288669872336	17.479571217480206	19.788508775492552	18.828354841094953	20.70344971680253	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032194	ubiquinone biosynthetic process via 3,4-dihydroxy-5-polyprenylbenzoate	biological_process	19.421700493839953	20.117715716768654	20.171870133089325	18.983754805793755	18.260044159485975	19.6016259662416	19.60553016935109	19.5035053618526	19.991935324745892	20.907691172142464	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032196	transposition	biological_process	28.220672029425412	28.430136870658092	28.279066999193677	28.830963177402474	27.610016708492452	27.857079864088654	28.87937032187373	28.04140377968134	28.453315750159568	28.203608655566953	24.0	31.0	21.0	22.0	27.0	22.0	24.0	26.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0032200	telomere organization	biological_process	26.199686225714114	25.416173241969986	26.620957811610097	26.367083636930175	26.111810475412057	25.455379849622997	25.741503830778722	26.370606452136357	20.917153745789925	25.029716377261657	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032204	regulation of telomere maintenance	biological_process	27.122930237330387	25.209150196666464	25.562878223166624	25.310851151028228	28.858013887228946	22.71458542893351	25.31644057380991	24.905974420260833	NA	25.362735662243683	2.0	2.0	2.0	2.0	2.0	2.0	NA	2.0	2.0	2.0	2.0	2.0	2.0	2.0	NA	2.0
GO:0032205	negative regulation of telomere maintenance	biological_process	26.122930237330387	24.209150196666464	24.562878223166624	24.310851151028228	27.858013887228946	21.71458542893351	24.31644057380991	23.905974420260833	NA	24.362735662243683	1.0	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	1.0
GO:0032228	regulation of synaptic transmission, GABAergic	biological_process	24.005363601444344	23.268829222622912	24.930779920966533	23.963540899330418	23.941558029989082	21.470899880060884	23.248280034047966	23.9352141350641	21.85190838116515	23.34270538418795	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032238	adenosine transport	biological_process	22.389587413590895	21.244396143457358	22.972130768200156	22.24775489564263	21.713401968038994	22.34613211395179	20.04909702184368	21.839704369264613	NA	21.318228408526835	1.0	1.0	1.0	1.0	1.0	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032259	methylation	biological_process	30.481513227577434	30.257615113944574	30.467459643467098	30.770037815820505	30.309437108804456	30.330694026260357	30.654563829510547	30.027518825277483	30.235359215376874	30.016361958542383	197.0	226.0	172.0	204.0	217.0	167.0	209.0	186.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032261	purine nucleotide salvage	biological_process	30.185769959933257	30.180048668063282	30.242400444223573	30.13377131888304	30.171525440347953	30.19324108613299	30.185193447897486	30.169984672717987	30.100373720149857	30.260171819541224	58.0	60.0	53.0	60.0	58.0	51.0	51.0	53.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0032262	pyrimidine nucleotide salvage	biological_process	29.8582500461368	29.70258213723722	29.722050898394752	29.800671711349924	29.75654598525179	30.118010086501574	29.923650301915977	29.43682347050363	29.586249561129247	29.81376399617983	38.0	41.0	39.0	40.0	41.0	34.0	37.0	36.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0032263	GMP salvage	biological_process	26.011895445521905	25.526844176299043	26.78151345194831	25.46861483709411	25.371735002121504	25.963977512062087	25.48435951542054	25.36970298105991	25.32096994176756	25.866215594627164	5.0	5.0	4.0	5.0	4.0	4.0	5.0	5.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032264	IMP salvage	biological_process	26.54736678422477	26.43973546924195	27.05982213093041	26.24258635483464	26.166006816331947	26.54193948377667	26.69607309395604	26.293799026250955	26.352058622574965	26.381935268970395	12.0	12.0	11.0	12.0	12.0	12.0	12.0	12.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032265	XMP salvage	biological_process	26.25572302598062	26.008719552429966	26.642437262795184	26.057954023261882	26.263848318550426	25.960669156106075	25.974412552511417	26.089313642352124	25.488525015743207	26.352147936861922	5.0	5.0	4.0	5.0	4.0	4.0	5.0	5.0	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032268	regulation of cellular protein metabolic process	biological_process	35.39242934358622	35.007763496696036	35.47586949184258	35.356055698763214	35.39917021642008	35.33454552696236	35.05883437193163	35.0208028156367	34.94643040235125	35.002718332854265	826.0	860.0	793.0	840.0	780.0	764.0	753.0	709.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0032269	negative regulation of cellular protein metabolic process	biological_process	32.8645465965554	32.72299151013735	32.95191741943128	32.79280840194942	32.94738585705274	32.75515128532231	32.768083774761266	32.79232017924675	32.63042844404546	32.69556273915752	150.0	153.0	138.0	152.0	154.0	137.0	147.0	136.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0032270	positive regulation of cellular protein metabolic process	biological_process	32.050057659367866	31.381998228315723	32.05698164042788	32.062203409400375	31.957017171089028	32.11933363834192	31.492410440730485	31.155847908888283	31.400823093190212	31.455703805493563	97.0	107.0	93.0	103.0	91.0	89.0	86.0	81.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0032271	regulation of protein polymerization	biological_process	33.75907938749841	26.747106233358327	33.878405991134244	33.69314489792397	33.795351086803	33.659006120921006	25.976764544849047	26.84761939391694	25.698979711753694	27.64083413018749	169.0	173.0	165.0	165.0	47.0	67.0	41.0	49.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0
GO:0032272	negative regulation of protein polymerization	biological_process	31.15900002059704	23.271224787884954	31.261845286859664	31.123222090881146	31.192541854140668	31.04977090461676	23.21162589752143	23.989602326653667	22.79547629412639	22.706415713448354	31.0	32.0	30.0	30.0	8.0	12.0	6.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032273	positive regulation of protein polymerization	biological_process	32.15705677491275	24.530793460375808	32.27347423942667	32.06964675045635	32.21904207478281	32.053674562282495	24.15230667183483	25.348334024865824	24.07566718172566	24.094265363599174	53.0	54.0	52.0	52.0	15.0	21.0	14.0	16.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0032296	double-stranded RNA-specific ribonuclease activity	molecular_function	25.630634234278155	25.285204364735122	26.325702481041844	26.10353153669738	24.248144446082815	24.916542484735555	25.49363107613267	25.444487616364412	25.41119219889217	24.63363091001994	12.0	12.0	6.0	8.0	9.0	9.0	8.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032297	negative regulation of DNA-dependent DNA replication initiation	biological_process	26.69233284061959	26.54946226008034	26.984480296191627	26.433348814121032	26.604413218722716	26.690865921973373	26.31719325332736	26.663682184234602	26.523459953782123	26.666063077948994	9.0	8.0	8.0	9.0	9.0	8.0	8.0	8.0	NA	NA	NA	NA	NA	NA	NA	NA
