id	taxon_name	rank	NS_mean	WS_mean	X730NS	X730WS	X733NS	X733WS	X734NS	X734WS	X737NS	X737WS	X760NS	X760WS	X769NS	X769WS	X781NS	X781WS	X795NS	X795WS	X852NS	X852WS	X861NS	X861WS	X866NS	X866WS	X867NS	X867WS	X730NS_n_peptide	X730WS_n_peptide	X733NS_n_peptide	X733WS_n_peptide	X734NS_n_peptide	X734WS_n_peptide	X737NS_n_peptide	X737WS_n_peptide	X760NS_n_peptide	X760WS_n_peptide	X769NS_n_peptide	X769WS_n_peptide	X781NS_n_peptide	X781WS_n_peptide	X795NS_n_peptide	X795WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X861NS_n_peptide	X861WS_n_peptide	X866NS_n_peptide	X866WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide	X730NS_n_samp_children	X730WS_n_samp_children	X733NS_n_samp_children	X733WS_n_samp_children	X734NS_n_samp_children	X734WS_n_samp_children	X737NS_n_samp_children	X737WS_n_samp_children	X760NS_n_samp_children	X760WS_n_samp_children	X769NS_n_samp_children	X769WS_n_samp_children	X781NS_n_samp_children	X781WS_n_samp_children	X795NS_n_samp_children	X795WS_n_samp_children	X852NS_n_samp_children	X852WS_n_samp_children	X861NS_n_samp_children	X861WS_n_samp_children	X866NS_n_samp_children	X866WS_n_samp_children	X867NS_n_samp_children	X867WS_n_samp_children
91061	Bacilli	class	31.750151074035852	32.867401803214236	33.19818285333216	32.53634809152527	33.47169211838033	33.417769640387334	29.98305074990491	32.48713897488531	29.95972657526941	32.09665407790267	30.485589622086422	32.783641886865716	31.26083442148846	32.33573912230939	31.25938195894735	33.47172572315231	30.061010943761236	33.247528462170834	31.18586962719752	32.85649036482498	32.23201166082143	32.891064480452485	30.723201707236946	32.85009246631836	31.187262880428055	32.76584001137989	7668.0	6139.0	9063.0	9032.0	1634.0	6928.0	1549.0	5576.0	2286.0	6751.0	2794.0	5179.0	2958.0	10240.0	1423.0	8414.0	2899.0	6600.0	5165.0	7616.0	2681.0	7662.0	3167.0	6708.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
91347	Enterobacterales	order	25.735637383160963	22.553758899640883	22.53535453950437	19.89983151523156	24.481535235001278	23.75350383675836	24.18118011667176	20.503588102210752	22.963722256172517	21.807045001047527	25.272061946624437	21.546652349461414	23.602512282305156	21.96002814366796	22.612875105764175	21.731078631271604	22.58631016065185	18.811569889016454	28.89480487395267	24.91971169855467	24.314139615295165	21.28560975653187	23.990922184854654	19.108949518935365	23.410538511547095	22.869279447832156	8.0	6.0	7.0	18.0	13.0	6.0	20.0	7.0	15.0	10.0	13.0	4.0	15.0	9.0	9.0	4.0	262.0	51.0	22.0	6.0	12.0	6.0	11.0	13.0	4.0	3.0	2.0	4.0	2.0	1.0	3.0	2.0	3.0	2.0	2.0	1.0	3.0	3.0	1.0	2.0	2.0	3.0	4.0	3.0	2.0	1.0	3.0	3.0
93217	Pandoraea	genus	19.412181029222577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.412181029222577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA
93221	Pandoraea pulmonicola	species	19.412181029222577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.412181029222577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
95818	Candidatus Saccharibacteria	phylum	21.676058086638214	NA	NA	NA	NA	NA	21.33944783958954	NA	21.322530009977903	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.236667353524894	NA	20.344579893587472	NA	18.000987031862653	NA	NA	NA	NA	NA	NA	NA	3.0	NA	7.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.0	NA	6.0	NA	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
96228	Legionella drozanskii	species	18.688284111251303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.688284111251303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
97478	Lactobacillus mucosae	species	NA	19.258426729804494	NA	NA	NA	19.258426729804494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
100883	Coprobacillus	genus	20.50202353134978	20.303263350155376	18.362105245102697	NA	NA	NA	NA	20.717417739988754	NA	21.113944948408434	NA	20.347480409991526	NA	NA	21.47958657021038	NA	18.888950108602245	20.05421420007743	NA	19.625795613585417	21.590551743064168	20.66327192813204	NA	NA	18.98950975746391	17.383763463726343	1.0	NA	NA	NA	NA	1.0	NA	1.0	NA	1.0	NA	NA	1.0	NA	1.0	1.0	NA	1.0	1.0	1.0	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
102148	Solobacterium moorei	species	20.8285589144997	21.54099503435966	NA	NA	18.135142181018896	15.90496532290313	20.99216208327123	18.295742778312903	19.228327318922577	NA	NA	17.94270181538822	NA	18.79330515947873	17.013341721520465	NA	22.000265296831195	21.06014023693408	NA	NA	NA	NA	NA	23.841535764280504	21.879358493848905	NA	NA	NA	1.0	1.0	3.0	2.0	2.0	NA	NA	1.0	NA	1.0	1.0	NA	2.0	3.0	NA	NA	NA	NA	NA	1.0	3.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
102684	Streptococcus infantarius	species	18.917918940276	18.642651469520455	15.23651026743793	NA	NA	19.27128358605203	NA	17.916257686903656	18.75423891875302	20.290103818304466	20.688299431277517	17.5480346087301	NA	NA	NA	17.267792576434957	16.226300404223824	18.87077139624275	NA	17.59479584954546	17.80725744564592	NA	NA	16.37622786324905	NA	NA	1.0	NA	NA	2.0	NA	1.0	1.0	2.0	1.0	1.0	NA	NA	NA	1.0	1.0	1.0	NA	2.0	2.0	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
104267	Tenacibaculum	genus	19.253065647120835	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.253065647120835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
104451	Operophtera	genus	NA	18.18159461526436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.18159461526436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0
104452	Operophtera brumata	species	NA	18.18159461526436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.18159461526436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
109790	Lactobacillus jensenii	species	20.080501179089868	19.31694831183083	20.780685452116032	19.729840682278727	20.12676158484883	NA	NA	20.990804438450738	NA	19.318401543213028	NA	NA	NA	NA	NA	18.755443134498336	18.535531059272085	NA	NA	17.70065007289081	NA	NA	NA	16.314470204944037	NA	17.795870515261097	2.0	2.0	2.0	NA	NA	1.0	NA	2.0	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	1.0	NA	NA	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
113107	Streptococcus australis	species	21.313924145755742	23.468216671412257	23.205566161747193	22.657433950106004	22.894192090759734	25.888701557565067	NA	22.053485426955323	16.635360697195406	22.404928834458214	NA	20.840787606256598	21.216733954492867	20.533499516429313	18.262234492451267	25.28089331395021	19.955407374948855	21.819786733079884	18.058830674971485	19.70254736284236	20.08234429100385	22.528619298505305	NA	21.0375782448319	19.49837347980613	21.81474425130431	28.0	13.0	16.0	54.0	NA	11.0	2.0	13.0	NA	10.0	4.0	6.0	3.0	31.0	2.0	9.0	5.0	5.0	4.0	17.0	NA	5.0	3.0	9.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
113286	Pseudoramibacter	genus	19.28400615285029	17.41813492747715	NA	NA	15.31930180878481	18.63908230298259	14.921005898527028	16.749051344958044	13.249806054290092	15.146624259336308	NA	15.610826756870926	NA	NA	NA	18.73285206181452	20.951178419170244	13.352604085777855	18.999640458599472	NA	20.5140881423523	NA	18.366097824173146	NA	NA	NA	NA	NA	1.0	1.0	1.0	1.0	1.0	1.0	NA	1.0	NA	NA	NA	2.0	1.0	1.0	2.0	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	1.0	1.0	1.0	1.0	1.0	1.0	NA	1.0	NA	NA	NA	1.0	1.0	1.0	1.0	NA	1.0	NA	1.0	NA	NA	NA
113287	Pseudoramibacter alactolyticus	species	19.28400615285029	17.41813492747715	NA	NA	15.31930180878481	18.63908230298259	14.921005898527028	16.749051344958044	13.249806054290092	15.146624259336308	NA	15.610826756870926	NA	NA	NA	18.73285206181452	20.951178419170244	13.352604085777855	18.999640458599472	NA	20.5140881423523	NA	18.366097824173146	NA	NA	NA	NA	NA	1.0	1.0	1.0	1.0	1.0	1.0	NA	1.0	NA	NA	NA	2.0	1.0	1.0	2.0	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
117563	Granulicatella	genus	29.33591422724211	27.72180497869329	30.413671013930887	26.402636976810626	30.76306729105667	25.421953256163324	27.88241181992294	24.98908586932859	25.823936606464354	27.381058355881745	27.501545554546187	27.506143341493402	27.010923114345577	24.262763721741667	29.095677667905488	28.10657917791889	26.414541209696754	21.94459202170248	29.922561229245545	28.311861046959855	30.10101524918847	25.55114839509197	29.410325845797548	29.813888256032605	29.384890590062653	28.85211189959697	1558.0	266.0	1767.0	116.0	450.0	128.0	172.0	385.0	394.0	455.0	342.0	81.0	818.0	612.0	181.0	5.0	1215.0	682.0	1319.0	138.0	1002.0	1324.0	1018.0	804.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0
117743	Flavobacteriia	class	22.96153628833669	22.19416780281826	21.053214080296463	20.256819457174846	21.968078863512186	22.251911776563535	19.382691888774907	20.145844434907808	22.06315616785783	20.9705383493245	21.830744710723344	16.64254446485469	21.215805800141066	20.705471084734793	24.756304447641188	21.94541025842498	20.968432109785592	22.515892940481336	22.891293091222163	21.360360694495203	22.452020117647088	24.674314935997508	25.01960890582835	21.35232726973642	21.300785779193106	21.977375913825426	5.0	3.0	9.0	6.0	4.0	5.0	10.0	5.0	17.0	2.0	8.0	4.0	13.0	12.0	4.0	17.0	14.0	8.0	12.0	12.0	10.0	6.0	8.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
118747	Bulleidia	genus	20.448061626922083	19.362693752288187	NA	NA	NA	NA	19.685742230808085	NA	17.444015881327303	19.330052387966425	20.49654358671571	NA	19.451755369992288	NA	21.897074404659115	NA	21.296208042799435	15.010033791491956	NA	18.512710246411608	NA	NA	19.25214382537574	NA	20.095951709787837	20.636886210366765	NA	NA	NA	NA	2.0	NA	1.0	1.0	1.0	NA	1.0	NA	4.0	NA	1.0	2.0	NA	1.0	NA	NA	1.0	NA	3.0	3.0	NA	NA	NA	NA	1.0	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	NA	1.0	1.0	NA	1.0	NA	NA	1.0	NA	1.0	1.0
118748	Bulleidia extructa	species	20.448061626922083	19.362693752288187	NA	NA	NA	NA	19.685742230808085	NA	17.444015881327303	19.330052387966425	20.49654358671571	NA	19.451755369992288	NA	21.897074404659115	NA	21.296208042799435	15.010033791491956	NA	18.512710246411608	NA	NA	19.25214382537574	NA	20.095951709787837	20.636886210366765	NA	NA	NA	NA	2.0	NA	1.0	1.0	1.0	NA	1.0	NA	4.0	NA	1.0	2.0	NA	1.0	NA	NA	1.0	NA	3.0	3.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118882	Brucellaceae	family	20.88418627225477	18.424197021402236	17.32973932163931	NA	22.680782419081062	NA	20.57312336142137	19.215216591571888	NA	14.066333087698286	NA	16.116002207357536	20.06309469064742	18.268959689434904	17.427566853099865	18.632775149666465	18.203582576964813	19.185035317848055	17.920435408864105	19.491583584408357	NA	NA	22.313713794610365	15.912738848566345	NA	NA	3.0	NA	1.0	NA	2.0	4.0	NA	1.0	NA	1.0	3.0	1.0	2.0	1.0	2.0	2.0	1.0	4.0	NA	NA	3.0	1.0	NA	NA	1.0	NA	NA	NA	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	NA	1.0	1.0	NA	NA
118883	Sulfolobaceae	family	17.679493017600592	NA	NA	NA	NA	NA	NA	NA	17.679493017600592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118966	Anaerorhabdus	genus	NA	16.797111667365314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.797111667365314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA
118967	Anaerorhabdus furcosa	species	NA	16.797111667365314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.797111667365314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118968	Coxiellaceae	family	20.194305006835105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.194305006835105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA
118969	Legionellales	order	19.62948654390461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.688284111251303	NA	NA	NA	20.194305006835105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	1.0	NA	NA	NA
119045	Methylobacteriaceae	family	13.893045049082524	15.707160295457243	NA	14.946567782088723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.893045049082524	16.202595683824054	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	1.0
119060	Burkholderiaceae	family	21.087905416507713	22.111375637395163	15.793389527669685	12.646913477082737	22.26006255927061	24.159881049635114	17.87681942116253	21.74416159325322	18.68483477351511	18.89064183776717	NA	19.01392471269919	19.151590645786253	21.562509086455336	15.267438886147396	22.235150026691134	20.51472221359305	22.305872192690007	21.14959037862416	19.390328482467215	23.301935168506514	21.624771600007925	21.137724927527515	16.5345809918755	20.681239134180622	23.724270919891786	1.0	1.0	3.0	3.0	1.0	3.0	4.0	6.0	NA	2.0	4.0	4.0	2.0	6.0	1.0	3.0	5.0	3.0	8.0	3.0	3.0	2.0	4.0	5.0	1.0	1.0	2.0	2.0	1.0	2.0	3.0	3.0	NA	2.0	3.0	2.0	2.0	3.0	1.0	3.0	3.0	3.0	4.0	2.0	2.0	2.0	2.0	2.0
119089	Chromadorea	class	NA	16.568121951288898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.568121951288898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA
123375	Solobacterium	genus	20.8285589144997	21.54099503435966	NA	NA	18.135142181018896	15.90496532290313	20.99216208327123	18.295742778312903	19.228327318922577	NA	NA	17.94270181538822	NA	18.79330515947873	17.013341721520465	NA	22.000265296831195	21.06014023693408	NA	NA	NA	NA	NA	23.841535764280504	21.879358493848905	NA	NA	NA	1.0	1.0	3.0	2.0	2.0	NA	NA	1.0	NA	1.0	1.0	NA	2.0	3.0	NA	NA	NA	NA	NA	1.0	3.0	NA	NA	NA	1.0	1.0	1.0	1.0	1.0	NA	NA	1.0	NA	1.0	1.0	NA	1.0	1.0	NA	NA	NA	NA	NA	1.0	1.0	NA
128827	Erysipelotrichaceae	family	21.94315426172615	21.709017550631188	19.92208376387618	20.79180458919052	22.01052828228756	21.61900860548318	21.482036873726422	21.81444007122193	21.08257769811009	21.966842598719545	20.63054799968411	20.597032608244312	21.670458751353014	18.79330515947873	22.73105738420188	19.32390074994257	22.807729632330858	21.945108925007304	18.670070078065933	20.3262881739165	22.093041111500533	21.378342219120803	22.78076299382864	23.846139867838684	22.66642294492146	21.23020778203639	4.0	4.0	5.0	4.0	5.0	5.0	5.0	4.0	3.0	2.0	4.0	1.0	6.0	4.0	5.0	8.0	2.0	3.0	3.0	2.0	4.0	2.0	10.0	7.0	3.0	2.0	3.0	3.0	2.0	3.0	3.0	3.0	3.0	2.0	2.0	1.0	3.0	1.0	3.0	4.0	1.0	2.0	3.0	2.0	3.0	2.0	4.0	3.0
129957	Carboxydothermus	genus	NA	18.72992343077536	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.72992343077536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
131110	Actinomyces radingae	species	NA	11.73078354050134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.73078354050134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
133925	Olsenella	genus	22.778447659793464	23.077362112149917	24.90670610549415	21.29833328301031	24.187709110179977	23.88213221423166	21.535209503738876	22.477262535564346	21.325607122956495	22.149931744027775	20.95481395694887	19.055577752540145	20.58181447404851	22.43391885575846	21.734296752612934	23.897766281340804	22.118868778176004	23.67885542851413	21.902288734502882	22.066757418907887	21.719482939770558	22.293308955715165	NA	23.18524117503033	21.89195894426266	24.476042613171803	4.0	2.0	7.0	6.0	4.0	3.0	3.0	6.0	5.0	1.0	2.0	2.0	4.0	5.0	2.0	4.0	4.0	3.0	2.0	2.0	NA	5.0	4.0	3.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	NA	1.0	1.0	2.0	1.0	2.0	2.0	1.0	1.0	1.0	NA	2.0	2.0	1.0
133926	Olsenella uli	species	19.77184673590599	20.45337209531204	NA	NA	19.846891689755026	22.396567427935285	20.054739060999967	NA	20.477193212971564	18.744975790317994	16.939173050456336	NA	NA	NA	NA	18.99934331073927	NA	16.46214228929703	17.50146514218547	NA	NA	NA	NA	19.20373440024543	20.58067773024463	NA	NA	NA	2.0	2.0	2.0	NA	1.0	1.0	1.0	NA	NA	NA	NA	1.0	NA	1.0	2.0	NA	NA	NA	NA	2.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
134545	Lysianassidae	family	NA	17.50788754184341	NA	NA	NA	17.50788754184341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
134605	Fusobacterium equinum	species	18.442547043620287	19.486274618846128	NA	NA	NA	21.101033792116827	NA	18.574892808775594	NA	17.14005305097697	NA	NA	NA	NA	NA	NA	NA	17.22825852923853	NA	NA	NA	NA	18.442547043620287	NA	NA	NA	NA	NA	NA	1.0	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
135080	Selenomonas flueggei	species	21.125328818801023	18.781178502344474	NA	NA	13.980992063441736	16.40297334318791	NA	19.139695565367507	13.967355287861368	NA	18.97532901037543	18.28608661233702	20.215467117817045	20.66367134675324	NA	NA	NA	14.221531508095389	NA	15.25014349972666	NA	NA	23.205433963920807	NA	NA	NA	NA	NA	1.0	1.0	NA	3.0	1.0	NA	1.0	1.0	2.0	1.0	NA	NA	NA	1.0	NA	1.0	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
135082	Selenomonas infelix	species	18.23523890673327	20.888879062096397	NA	NA	17.54209961342232	NA	19.532594575313958	NA	NA	NA	NA	NA	18.872098288132904	NA	NA	14.924180918739381	14.353794414823525	NA	NA	NA	16.502691832330417	NA	NA	21.877282325292466	NA	NA	NA	NA	2.0	NA	1.0	NA	NA	NA	NA	NA	1.0	NA	NA	1.0	1.0	NA	NA	NA	1.0	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
135083	Selenomonas noxia	species	18.36793621957945	20.394448089574265	18.584486505121724	NA	NA	19.223430005387055	NA	17.21300968689987	NA	21.448443167650343	NA	16.083509966138344	NA	NA	NA	17.485901426175424	17.294533702762383	20.283573837008674	NA	16.21011400330579	18.357271444241405	22.31019712885934	18.822339770468858	20.088742467933727	NA	21.092806057208907	1.0	NA	NA	2.0	NA	2.0	NA	3.0	NA	1.0	NA	NA	NA	1.0	1.0	2.0	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
135575	Idiomarina	genus	NA	15.72912839479685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.72912839479685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA	NA	NA	NA
135614	Xanthomonadales	order	20.515476494138657	19.225528876226065	17.083680374733735	NA	20.979302338419373	18.388860238195928	23.229904692503155	20.16491823354583	NA	NA	19.3525374947485	NA	NA	16.44408924495561	17.175945038762734	17.704993978146174	18.526278955030474	18.453699812002668	17.559630648782658	20.200137232250462	18.94555343932442	16.713886083213957	19.96145992667427	16.93126060152765	14.921732165267533	20.857022496337255	1.0	NA	1.0	2.0	5.0	1.0	NA	NA	2.0	NA	NA	1.0	1.0	1.0	1.0	2.0	1.0	3.0	4.0	2.0	1.0	2.0	1.0	8.0	1.0	NA	1.0	1.0	1.0	1.0	NA	NA	1.0	NA	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
