id	name	namespace	NS_mean	WS_mean	X737NS	X737WS	X852NS	X852WS	X867NS	X867WS	X737NS_n_peptide	X737WS_n_peptide	X852NS_n_peptide	X852WS_n_peptide	X867NS_n_peptide	X867WS_n_peptide	X737NS_n_samp_children	X737WS_n_samp_children	X852NS_n_samp_children	X852WS_n_samp_children	X867NS_n_samp_children	X867WS_n_samp_children
GO:0030613	oxidoreductase activity, acting on phosphorus or arsenic in donors	molecular_function	17.731020113370683	19.688908032942738	17.79091673934731	20.509211802494185	17.66852862849209	18.253127228295856	NA	19.478971865607754	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0
GO:0030614	oxidoreductase activity, acting on phosphorus or arsenic in donors, disulfide as acceptor	molecular_function	17.731020113370683	19.688908032942738	17.79091673934731	20.509211802494185	17.66852862849209	18.253127228295856	NA	19.478971865607754	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0
GO:0030650	peptide antibiotic metabolic process	biological_process	19.85227132007557	22.13848702046605	NA	21.948121215451945	19.85227132007557	22.007290215032008	NA	22.414141150787845	NA	2.0	2.0	2.0	NA	2.0	NA	2.0	2.0	2.0	NA	2.0
GO:0030651	peptide antibiotic biosynthetic process	biological_process	18.85227132007557	21.13848702046605	NA	20.948121215451945	18.85227132007557	21.007290215032008	NA	21.414141150787845	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0	NA	1.0
GO:0030788	precorrin-2 C20-methyltransferase activity	molecular_function	20.196704825525803	21.33060829149681	19.89360551765535	22.140323936181613	20.304793309668767	20.16611804180394	20.34946121825887	21.010504449540793	2.0	2.0	1.0	1.0	2.0	2.0	NA	NA	NA	NA	NA	NA
GO:0030880	RNA polymerase complex	cellular_component	23.14355421920464	23.506156263381104	23.30592288901328	23.575681222612754	22.822256697053753	24.22102307198421	23.25528962452273	21.813222044981718	7.0	6.0	6.0	8.0	7.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0030955	potassium ion binding	molecular_function	24.153433752931058	26.906642169743733	23.000146287668628	26.319054374335412	24.508084522805518	27.646801839556957	24.500219829266534	26.316298518215003	3.0	6.0	6.0	6.0	6.0	5.0	NA	NA	NA	NA	NA	NA
GO:0030956	glutamyl-tRNA(Gln) amidotransferase complex	cellular_component	19.444031197592558	22.105687121177187	17.641517380064478	22.16850457983078	19.998331009217992	22.23596007828228	19.760025816621607	21.889764964722076	2.0	4.0	4.0	4.0	3.0	4.0	NA	NA	NA	NA	NA	NA
GO:0030976	thiamine pyrophosphate binding	molecular_function	22.80375394546386	25.48342807559355	22.807408087082525	25.28584200061018	22.860406746844284	23.93772934150186	22.740968742967357	26.319725377647373	5.0	6.0	6.0	7.0	5.0	6.0	NA	NA	NA	NA	NA	NA
GO:0031047	gene silencing by RNA	biological_process	24.396539995242023	22.789475587632943	18.852664807238295	NA	NA	20.55866590863711	25.380994320544403	23.626983634043384	1.0	NA	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0031071	cysteine desulfurase activity	molecular_function	17.41404275551991	18.617902192064996	NA	16.334466995861447	NA	18.620098014652527	17.41404275551991	19.460332987449455	NA	1.0	NA	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0031106	septin ring organization	biological_process	18.730639966399618	21.500196826777138	NA	20.91421406459332	18.471445025505343	21.581974459031528	18.950283643338196	21.851240913561096	NA	3.0	3.0	3.0	2.0	3.0	NA	1.0	1.0	1.0	1.0	1.0
GO:0031163	metallo-sulfur cluster assembly	biological_process	16.943327943617273	20.366989550414278	NA	19.410269395375362	NA	21.143956807342445	16.943327943617273	19.992256435262423	NA	1.0	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0
GO:0031167	rRNA methylation	biological_process	16.564591003574957	19.426490304933694	NA	19.042296740376003	16.564591003574957	19.367572829431335	NA	19.775638885364387	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0	NA	1.0
GO:0031176	endo-1,4-beta-xylanase activity	molecular_function	21.22362315779878	21.367701828923696	NA	22.305448104107594	21.22362315779878	21.07955596151499	NA	19.45455397464897	NA	1.0	1.0	1.0	NA	1.0	NA	NA	NA	NA	NA	NA
GO:0031177	phosphopantetheine binding	molecular_function	24.711009755359246	21.508051590825236	25.54243337358476	NA	22.58131140998966	22.495653502517907	24.699500250051543	15.639352108297475	1.0	NA	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0031224	intrinsic component of membrane	cellular_component	27.512454331645444	27.964063330040084	26.772883575092457	27.358413130282553	27.15668074138176	27.929765730149047	28.208120358589206	28.41435640850824	63.0	84.0	76.0	87.0	78.0	81.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0031226	intrinsic component of plasma membrane	cellular_component	22.657667765102754	23.776248209686905	22.843970786367805	23.47156102364148	22.33134489148587	23.71956337153234	22.747964439597883	24.07362901520813	4.0	4.0	5.0	5.0	5.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0031267	small GTPase binding	molecular_function	22.59170829824016	21.291886062443243	22.54903831242058	NA	19.654238656420322	21.291886062443243	23.516649228811897	NA	1.0	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0031323	regulation of cellular metabolic process	biological_process	27.17989941821726	28.833629245044662	27.511627141153163	29.27838056676528	26.853384936172453	28.995983000596812	27.09678807837144	27.889682860571153	79.0	88.0	99.0	105.0	89.0	83.0	11.0	11.0	11.0	11.0	11.0	11.0
GO:0031324	negative regulation of cellular metabolic process	biological_process	22.531445789858445	25.922637418069936	23.712105627100016	26.71654564465286	21.168290484777447	25.663407819553786	20.993873179418475	24.707396628669972	6.0	3.0	6.0	6.0	6.0	3.0	4.0	3.0	4.0	4.0	4.0	3.0
GO:0031325	positive regulation of cellular metabolic process	biological_process	24.366291337994085	25.207043939140913	24.36726056501141	25.191820613858606	24.437020414707636	25.878032792619692	24.290893942748056	23.94976638299605	7.0	7.0	5.0	5.0	6.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0031326	regulation of cellular biosynthetic process	biological_process	25.412132863352525	27.161804308684157	25.766046568912028	27.626950159071082	25.105801108360165	27.348471184976237	25.28126472591581	26.107148003953697	29.0	39.0	45.0	48.0	36.0	37.0	6.0	6.0	6.0	6.0	6.0	6.0
GO:0031327	negative regulation of cellular biosynthetic process	biological_process	21.031955849733606	24.340339712910207	22.164034609810738	25.131583143931703	19.7919113051321	24.08799051158013	19.654501057106604	23.122434127948814	3.0	1.0	3.0	3.0	3.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0
GO:0031328	positive regulation of cellular biosynthetic process	biological_process	21.533091748494538	23.486033213667856	21.444168793431583	23.515310176876227	21.908598597678242	24.267750938291837	21.14186380379515	21.544407232446552	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0031329	regulation of cellular catabolic process	biological_process	17.75720740140073	21.273756730607587	17.900529812338675	19.76727617891958	18.00366089927471	20.60138158226296	17.261608175398518	22.288510773936938	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0031347	regulation of defense response	biological_process	18.758614460279635	18.902884350145015	18.822232855425355	18.738850060395933	19.243634162803843	19.050157494888943	17.909983353188696	NA	2.0	2.0	2.0	2.0	2.0	NA	2.0	2.0	2.0	2.0	2.0	NA
GO:0031348	negative regulation of defense response	biological_process	17.758614460279635	17.902884350145015	17.822232855425355	17.738850060395933	18.243634162803843	18.050157494888943	16.909983353188696	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	NA
GO:0031406	carboxylic acid binding	molecular_function	24.060882933681487	24.69678951981376	24.33506040989315	24.408015157481287	22.53908960774986	24.91652643025384	24.58939705610201	24.720941221595325	3.0	5.0	6.0	6.0	4.0	5.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0031419	cobalamin binding	molecular_function	25.005180058848257	25.320223538130026	24.430970330801443	24.91214936349984	25.309951588086342	24.641840784483524	25.13363570740535	26.01755785009977	6.0	3.0	7.0	7.0	7.0	3.0	NA	NA	NA	NA	NA	NA
GO:0031420	alkali metal ion binding	molecular_function	24.153433752931058	26.906642169743733	23.000146287668628	26.319054374335412	24.508084522805518	27.646801839556957	24.500219829266534	26.316298518215003	3.0	6.0	6.0	6.0	6.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0031554	regulation of DNA-templated transcription, termination	biological_process	18.930159613292062	21.89557568254512	NA	21.9389861620128	19.82260264729334	22.17199274351477	16.131121723289656	21.49635867441792	NA	3.0	2.0	3.0	1.0	3.0	NA	1.0	1.0	1.0	1.0	1.0
GO:0031564	transcription antitermination	biological_process	18.930159613292062	21.89557568254512	NA	21.9389861620128	19.82260264729334	22.17199274351477	16.131121723289656	21.49635867441792	NA	3.0	2.0	3.0	1.0	3.0	NA	NA	NA	NA	NA	NA
GO:0031640	killing of cells of other organism	biological_process	22.207630372736396	22.467394303108406	20.18273661372683	23.115996200630285	22.892498947306166	22.673265160303043	22.405145078341526	20.625572979910253	6.0	6.0	6.0	6.0	6.0	6.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0031667	response to nutrient levels	biological_process	20.690585611835324	21.284671831874043	18.597774113005677	21.681611618746178	21.307536446585008	21.646149802553197	20.991524870110606	19.957492359342	2.0	3.0	2.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0031668	cellular response to extracellular stimulus	biological_process	23.237523127623277	22.940414409347586	22.995334170449144	22.47570133660747	23.511380962770456	23.18637415554595	23.156675426986805	23.06408512499753	3.0	2.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0031669	cellular response to nutrient levels	biological_process	19.622667872015242	19.882431802387252	17.597774113005677	20.531033699909127	20.307536446585008	20.088302659581885	19.82018257762037	18.040610479189098	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0031960	response to corticosteroid	biological_process	17.923414747690877	18.713800430114773	18.473013280268063	18.925292670137882	17.596373714955995	17.91627144275357	17.48735745950673	19.054967603461662	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0031974	membrane-enclosed lumen	cellular_component	17.923414747690877	18.713800430114773	18.473013280268063	18.925292670137882	17.596373714955995	17.91627144275357	17.48735745950673	19.054967603461662	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0031982	vesicle	cellular_component	18.25340809546078	17.029534882865878	NA	NA	15.28062673040159	17.42191145510204	19.158465725973006	16.48885357307721	NA	NA	1.0	1.0	1.0	1.0	NA	NA	1.0	1.0	1.0	1.0
GO:0032101	regulation of response to external stimulus	biological_process	18.758614460279635	18.902884350145015	18.822232855425355	18.738850060395933	19.243634162803843	19.050157494888943	17.909983353188696	NA	2.0	2.0	2.0	2.0	2.0	NA	2.0	2.0	2.0	2.0	2.0	NA
GO:0032102	negative regulation of response to external stimulus	biological_process	17.758614460279635	17.902884350145015	17.822232855425355	17.738850060395933	18.243634162803843	18.050157494888943	16.909983353188696	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	NA
GO:0032153	cell division site	cellular_component	22.429976582326507	24.77317746850335	22.37235013292893	23.890597248585678	22.522492853314223	25.09399072828341	22.390381771981698	25.04647737720254	4.0	3.0	4.0	5.0	4.0	5.0	NA	NA	NA	NA	NA	NA
GO:0032156	septin cytoskeleton	cellular_component	18.730639966399618	21.500196826777138	NA	20.91421406459332	18.471445025505343	21.581974459031528	18.950283643338196	21.851240913561096	NA	3.0	3.0	3.0	2.0	3.0	NA	1.0	1.0	1.0	1.0	1.0
GO:0032185	septin cytoskeleton organization	biological_process	18.730639966399618	21.500196826777138	NA	20.91421406459332	18.471445025505343	21.581974459031528	18.950283643338196	21.851240913561096	NA	3.0	3.0	3.0	2.0	3.0	NA	1.0	1.0	1.0	1.0	1.0
GO:0032259	methylation	biological_process	18.961295817137227	21.714513103459815	18.157027351358913	21.37407005745446	19.485763873496673	22.272132043642014	18.9452572846304	21.276915690809204	1.0	3.0	3.0	3.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032261	purine nucleotide salvage	biological_process	20.09213558784318	22.569470727127246	18.531723294462964	22.348184222950376	20.697654664153337	22.638520795858184	20.280434884244308	22.697993915799266	1.0	3.0	4.0	4.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032262	pyrimidine nucleotide salvage	biological_process	17.255357921493058	19.614922315822756	NA	18.470573986502654	NA	20.690114442333893	17.255357921493058	18.432474725898896	NA	1.0	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0
GO:0032264	IMP salvage	biological_process	20.09213558784318	22.569470727127246	18.531723294462964	22.348184222950376	20.697654664153337	22.638520795858184	20.280434884244308	22.697993915799266	1.0	3.0	4.0	4.0	4.0	4.0	NA	NA	NA	NA	NA	NA
GO:0032268	regulation of cellular protein metabolic process	biological_process	25.336942839814355	26.56335213475841	25.636155191597098	27.038862048734075	24.88377572309597	26.707166408696807	25.392263431043954	25.577045028035204	12.0	11.0	10.0	11.0	12.0	10.0	3.0	3.0	3.0	3.0	3.0	3.0
GO:0032269	negative regulation of cellular protein metabolic process	biological_process	20.85562622187766	24.335005190545505	22.089283470936973	25.131583143931703	19.33940691795406	24.06883655210401	19.11275941345996	23.122434127948814	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032270	positive regulation of cellular protein metabolic process	biological_process	23.913945012361665	23.90099921987147	23.958220972378214	23.82339065792494	23.842072859516385	24.359093850046452	23.93887721018676	23.341731438345334	4.0	4.0	2.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0032296	double-stranded RNA-specific ribonuclease activity	molecular_function	24.458045850216557	24.790924740919742	25.045007806647	23.909510042858894	24.765732079109767	26.025675606667345	22.51573102691625	21.522220517621953	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032350	regulation of hormone metabolic process	biological_process	19.508377248412035	20.29876293083593	20.05797578098922	20.510255170859036	19.181336215677153	19.501233943474723	19.072319960227887	20.63993010418282	3.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0032352	positive regulation of hormone metabolic process	biological_process	17.923414747690877	18.713800430114773	18.473013280268063	18.925292670137882	17.596373714955995	17.91627144275357	17.48735745950673	19.054967603461662	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032501	multicellular organismal process	biological_process	18.66263351825485	18.591620673343577	19.508160759307586	18.81611174699031	18.243634162803843	19.195857577299034	17.527001434154407	16.908741857038127	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	1.0
GO:0032502	developmental process	biological_process	21.19617342830805	22.405835867426013	20.18138519592699	22.42441974693744	19.65060645315583	22.16951798950981	22.308898901085843	22.59249632175458	4.0	4.0	9.0	9.0	9.0	5.0	2.0	3.0	5.0	5.0	5.0	4.0
GO:0032506	cytokinetic process	biological_process	22.413598783464927	24.833855803195213	22.207935878950885	24.090521215794844	22.644722050996748	25.055100167795334	22.353369058718002	25.140589705174833	3.0	7.0	8.0	8.0	5.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032549	ribonucleoside binding	molecular_function	26.762636466213372	27.359285167325126	26.49970949853523	26.998467850274242	26.882804412584548	27.380741079615667	26.873324733414385	27.629866091584	46.0	50.0	54.0	59.0	55.0	47.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032550	purine ribonucleoside binding	molecular_function	26.67719337384419	27.28048783928042	26.408726119187964	26.91970873452481	26.82154311423431	27.26131074958459	26.767459470462327	27.584368714742013	36.0	42.0	46.0	49.0	46.0	41.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032553	ribonucleotide binding	molecular_function	28.296504650798756	29.032493150183676	28.22352030510488	28.769259297883085	28.426044866819314	29.29588552954984	28.230659651264162	28.983311012614145	142.0	172.0	191.0	212.0	190.0	173.0	2.0	1.0	2.0	2.0	2.0	2.0
GO:0032555	purine ribonucleotide binding	molecular_function	28.29594905500257	29.03237570783995	28.2226753359539	28.769259297883085	28.42584492515243	29.295698854698095	28.229984681751407	28.98317829684809	141.0	172.0	190.0	211.0	189.0	172.0	2.0	2.0	2.0	2.0	2.0	2.0
GO:0032559	adenyl ribonucleotide binding	molecular_function	27.727590871573714	28.5241508472548	27.739877810180925	28.300371129659503	27.85045572417808	28.891944287893605	27.57967277858813	28.295281294605587	105.0	130.0	144.0	162.0	143.0	131.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032561	guanyl ribonucleotide binding	molecular_function	26.67719337384419	27.28048783928042	26.408726119187964	26.91970873452481	26.82154311423431	27.26131074958459	26.767459470462327	27.584368714742013	36.0	42.0	46.0	49.0	46.0	41.0	1.0	1.0	1.0	1.0	1.0	1.0
GO:0032677	regulation of interleukin-8 production	biological_process	16.510370399142676	19.399019940815837	NA	19.966097151164693	NA	19.01886685743701	16.510370399142676	18.984222600218068	NA	2.0	NA	2.0	2.0	2.0	NA	2.0	NA	2.0	2.0	2.0
GO:0032757	positive regulation of interleukin-8 production	biological_process	15.510370399142674	18.399019940815837	NA	18.966097151164693	NA	18.01886685743701	15.510370399142674	17.984222600218068	NA	1.0	NA	1.0	1.0	1.0	NA	1.0	NA	1.0	1.0	1.0
GO:0032774	RNA biosynthetic process	biological_process	24.786382384215376	26.26426525293125	24.489573826466906	26.096091459795986	24.967300483703145	26.738699001364765	24.859988414106617	25.791653311941126	29.0	38.0	41.0	46.0	39.0	40.0	3.0	4.0	4.0	4.0	4.0	4.0
GO:0032784	regulation of DNA-templated transcription, elongation	biological_process	19.471983369481045	22.86077868991973	NA	22.954898897973134	20.398972440812692	23.33619075878855	16.131121723289656	21.97786316560879	NA	5.0	4.0	5.0	1.0	5.0	NA	NA	NA	NA	NA	NA
GO:0032787	monocarboxylic acid metabolic process	biological_process	28.989295410502177	30.143933499288266	28.867824072329878	29.997623875312822	28.531896369317387	30.44903986243171	29.424873060737582	29.927903840494267	82.0	90.0	108.0	116.0	108.0	84.0	8.0	6.0	8.0	8.0	8.0	6.0
GO:0032879	regulation of localization	biological_process	20.210810117283767	23.099459658956928	NA	23.666536869305787	NA	22.719306575578106	20.210810117283767	22.684662318359162	NA	26.0	NA	26.0	26.0	26.0	NA	2.0	NA	2.0	2.0	2.0
GO:0032880	regulation of protein localization	biological_process	17.832298494030038	20.7209480357032	NA	21.288025246052054	NA	20.340794952324373	17.832298494030038	20.306150695105433	NA	5.0	NA	5.0	5.0	5.0	NA	1.0	NA	1.0	1.0	1.0
GO:0032977	membrane insertase activity	molecular_function	16.550859623135842	19.283503972561324	NA	19.156626709503417	16.174176264753367	19.28950984831748	16.84927606178983	19.394557688567513	NA	1.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	NA
GO:0032984	protein-containing complex disassembly	biological_process	18.80742494073194	20.23021606366975	NA	18.02461987323257	19.152223429860978	20.719218041637447	18.353445513819484	20.694603381907694	NA	1.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0
GO:0032989	cellular component morphogenesis	biological_process	19.786669344092115	18.74806524781239	19.18138519592699	NA	17.630448018155306	18.74806524781239	20.869586487484725	NA	2.0	NA	2.0	2.0	2.0	NA	1.0	NA	1.0	1.0	1.0	NA
GO:0032991	protein-containing complex	cellular_component	29.645502488612987	30.172219984676833	29.536342195369194	29.93081458725602	29.273635032034033	30.33853319672083	30.024115014891297	30.217512048119353	253.0	225.0	277.0	293.0	275.0	224.0	9.0	9.0	10.0	10.0	9.0	9.0
